date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:20:52	663/663	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:20:52%20GMT	https://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:53	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:20:52%20GMT	http://www.susanbuckmorss.info/text/commonist-ethics	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/commonist-ethics.294.delayed	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:53	645/645	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:20:53%20GMT	https://www.susanbuckmorss.info/text/commonist-ethics	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/commonist-ethics	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:53	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:20:53%20GMT	http://www.susanbuckmorss.info/text/visual-studies-and-global-imagination	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-studies-and-global-imagination	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:53	666/666	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:20:53%20GMT	https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-studies-and-global-imagination	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:54	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:20:54%20GMT	http://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:54	667/667	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:20:54%20GMT	https://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:54	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:20:54%20GMT	http://www.susanbuckmorss.info/text/visual-empire	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-empire	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:54	642/642	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:20:54%20GMT	https://www.susanbuckmorss.info/text/visual-empire	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-empire	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:54	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:20:54%20GMT	http://www.susanbuckmorss.info/text/journal-of-visual-culture	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/journal-of-visual-culture	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:55	654/654	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:20:55%20GMT	https://www.susanbuckmorss.info/text/journal-of-visual-culture	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/journal-of-visual-culture	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:55	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:20:55%20GMT	http://www.susanbuckmorss.info/text/belgrade-circle	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/belgrade-circle	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:55	644/644	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:20:55%20GMT	https://www.susanbuckmorss.info/text/belgrade-circle	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/belgrade-circle	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:55	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:20:55%20GMT	http://www.susanbuckmorss.info/text/kultura-liberalna	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/kultura-liberalna	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:56	646/646	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:20:56%20GMT	https://www.susanbuckmorss.info/text/kultura-liberalna	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/kultura-liberalna	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:56	647/647	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:20:56%20GMT	https://www.susanbuckmorss.info/page/about-this-website	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/page/about-this-website	(from https://www.susanbuckmorss.info/text/visual-empire/)
09:20:56	16988/16988	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:20:56%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/visualstudies001naturetrain.jpg?w=282&h=210&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/visualstudies001naturetrain0672.jpg	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:56	6819/6819	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:20:56%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/visualstudies002bookcoverterror-1.jpg?w=182&h=243&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/visualstudies002bookcoverterror-1a5a3.jpg	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:57	11636/11636	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:20:57%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/visualstudies003headshots-1.jpg?w=282&h=280&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/visualstudies003headshots-13af7.jpg	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:57	6907/6907	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:20:57%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/visualstudies004makelovenotwar.jpg?w=182&h=123&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/visualstudies004makelovenotwar317d.jpg	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:57	3931/3931	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:20:57%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/visual-studies-and-global-imagination-interview-1.png?w=282&h=211&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/visual-studies-and-global-imagination-interview-1fb3c.jpg	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:58	53259/53259	---M--	200	added ('OK')	image/jpeg	etag:%2260e3e83-d00b-4e84115bbf380%22	https://www.susanbuckmorss.info/media/files/visualstudies001naturetrain.jpg	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/visualstudies001naturetrain.jpg	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:58	76156/76156	---M--	200	added ('OK')	image/jpeg	etag:%2260e3e82-1297c-4e84116919300%22	https://www.susanbuckmorss.info/media/files/visualstudies001bafterevans.jpg	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/visualstudies001bafterevans.jpg	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:58	59185/59185	---M--	200	added ('OK')	image/jpeg	etag:%2260e3e84-e731-4e84114d711c0%22	https://www.susanbuckmorss.info/media/files/visualstudies002bookcoverterror-1.jpg	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/visualstudies002bookcoverterror-1.jpg	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	49585/49585	---M--	200	added ('OK')	image/jpeg	etag:%2260e3e86-c1b1-4e841157eea80%22	https://www.susanbuckmorss.info/media/files/visualstudies003headshots-1.jpg	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/visualstudies003headshots-1.jpg	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/envisioning-capital	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/envisioning-capital.2ad.delayed	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	0/-1	---M--	302	error ('')			https://www.susanbuckmorss.info/text/envisioning-capital	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/envisioning-capital.2ae.delayed	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller.2af.delayed	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	0/-1	---M--	302	error ('')			https://www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller.2b0.delayed	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii.2b1.delayed	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	0/-1	---M--	302	error ('')			https://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii.2b2.delayed	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/seeing-global	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/seeing-global.2b3.delayed	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	0/-1	---M--	302	error ('')			https://www.susanbuckmorss.info/text/seeing-global	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/seeing-global.2b4.delayed	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i.2b5.delayed	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	33116/33116	---M--	200	added ('OK')	image/jpeg	etag:%2260e3e88-815c-4e841168250c0%22	https://www.susanbuckmorss.info/media/files/visualstudies004makelovenotwar.jpg	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/media/files/visualstudies004makelovenotwar.jpg	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	663/663	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:20:59%20GMT	https://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/commonist-ethics	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/commonist-ethics.2b7.delayed	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:20:59	645/645	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:20:59%20GMT	https://www.susanbuckmorss.info/text/commonist-ethics	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/commonist-ethics	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:00	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:20:59%20GMT	http://www.susanbuckmorss.info/text/visual-studies-and-global-imagination	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-studies-and-global-imagination	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:00	666/666	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:00%20GMT	https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-studies-and-global-imagination	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:00	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:21:00%20GMT	http://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:00	667/667	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:00%20GMT	https://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:00	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:21:00%20GMT	http://www.susanbuckmorss.info/text/visual-empire	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-empire	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:01	642/642	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:01%20GMT	https://www.susanbuckmorss.info/text/visual-empire	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-empire	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:01	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:21:01%20GMT	http://www.susanbuckmorss.info/text/journal-of-visual-culture	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/journal-of-visual-culture	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:01	654/654	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:01%20GMT	https://www.susanbuckmorss.info/text/journal-of-visual-culture	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/journal-of-visual-culture	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:01	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:21:01%20GMT	http://www.susanbuckmorss.info/text/belgrade-circle	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/belgrade-circle	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:01	644/644	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:01%20GMT	https://www.susanbuckmorss.info/text/belgrade-circle	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/belgrade-circle	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:02	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:21:02%20GMT	http://www.susanbuckmorss.info/text/kultura-liberalna	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/kultura-liberalna	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:02	646/646	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:02%20GMT	https://www.susanbuckmorss.info/text/kultura-liberalna	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/kultura-liberalna	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:02	647/647	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:02%20GMT	https://www.susanbuckmorss.info/page/about-this-website	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/page/about-this-website	(from https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination/)
09:21:02	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/envisioning-capital	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/envisioning-capital.2c6.delayed	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:02	0/-1	---M--	302	error ('')			https://www.susanbuckmorss.info/text/envisioning-capital	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/envisioning-capital.2c7.delayed	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:02	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller.2c8.delayed	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:02	0/-1	---M--	302	error ('')			https://www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/on-walter-benjamins-the-storyteller.2c9.delayed	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:02	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii.2ca.delayed	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:02	0/-1	---M--	302	error ('')			https://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-ii.2cb.delayed	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:02	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/seeing-global	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/seeing-global.2cc.delayed	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:02	0/-1	---M--	302	error ('')			https://www.susanbuckmorss.info/text/seeing-global	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/seeing-global.2cd.delayed	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:02	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i.2ce.delayed	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:02	663/663	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:02%20GMT	https://www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/aesthetics-and-anaesthetics-part-i	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:02	0/-1	---M--	301	error ('')			http://www.susanbuckmorss.info/text/commonist-ethics	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/commonist-ethics.2d0.delayed	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:02	645/645	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:03%20GMT	https://www.susanbuckmorss.info/text/commonist-ethics	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/commonist-ethics	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:03	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:21:03%20GMT	http://www.susanbuckmorss.info/text/visual-studies-and-global-imagination	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-studies-and-global-imagination	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:03	666/666	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:03%20GMT	https://www.susanbuckmorss.info/text/visual-studies-and-global-imagination	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-studies-and-global-imagination	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:03	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:21:03%20GMT	http://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:03	667/667	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:03%20GMT	https://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:03	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:21:03%20GMT	http://www.susanbuckmorss.info/text/visual-empire	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-empire	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:04	642/642	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:04%20GMT	https://www.susanbuckmorss.info/text/visual-empire	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/visual-empire	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:04	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:21:04%20GMT	http://www.susanbuckmorss.info/text/journal-of-visual-culture	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/journal-of-visual-culture	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:04	654/654	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:04%20GMT	https://www.susanbuckmorss.info/text/journal-of-visual-culture	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/journal-of-visual-culture	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:04	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:21:04%20GMT	http://www.susanbuckmorss.info/text/belgrade-circle	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/belgrade-circle	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:05	644/644	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:05%20GMT	https://www.susanbuckmorss.info/text/belgrade-circle	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/belgrade-circle	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:05	534/534	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2022%20Sep%202026%2013:21:05%20GMT	http://www.susanbuckmorss.info/text/kultura-liberalna	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/kultura-liberalna	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:05	646/646	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:05%20GMT	https://www.susanbuckmorss.info/text/kultura-liberalna	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/text/kultura-liberalna	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:05	647/647	---MC-	302	error ('Found')	text/html	date:Tue,%2022%20Sep%202026%2013:21:05%20GMT	https://www.susanbuckmorss.info/page/about-this-website	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/page/about-this-website	(from https://www.susanbuckmorss.info/text/envisioning-capital/)
09:21:06	11688/11688	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:21:06%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe001monument-1.jpg?w=282&h=236&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe001monument-186ef.jpg	(from https://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe/)
09:21:06	12337/12337	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:21:06%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe002businessmen-1.jpg?w=182&h=296&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe002businessmen-18ad2.jpg	(from https://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe/)
09:21:06	13593/13593	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:21:06%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe003capitalism-1.jpg?w=282&h=420&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe003capitalism-17521.jpg	(from https://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe/)
09:21:06	7346/7346	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:21:06%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe004eyehands-2.jpg?w=182&h=230&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe004eyehands-246d6.jpg	(from https://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe/)
09:21:07	7005/7005	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:21:07%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe005pavilions-1.jpg?w=282&h=190&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe005pavilions-13771.jpg	(from https://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe/)
09:21:07	20438/20438	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:21:07%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe006bedroom-1.jpg?w=382&h=482&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe006bedroom-1612e.jpg	(from https://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe/)
09:21:07	9758/9758	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202026%2013:21:07%20GMT	https://www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe007palazzinaexterior-1.jpg?w=282&h=240&c=true	/Users/avrieallen/websites/Susan/www.susanbuckmorss.info/directus/media/thumbnails/citycatastrophe007palazzinaexterior-1eab8.jpg	(from https://www.susanbuckmorss.info/text/the-city-as-dreamworld-and-catastrophe/)
